Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
1.26435230653, 0.0147001912539, 0.011626657521, 0.0355170222895, 3.14159262379, 24.7741729023, 0.746174812723, 0.00644598311345, 0.00863870369723, 0.555938786854, 0.0184550683505, 0.0331962237334, -1579.17463684, 37.2546410348, -66.6500696008, 4
4.96969771027, 0.0477052634045, 0.00959922840094, 0.0104435298899, 3.14159265359, 30.0494518137, 0.94598287583, 0.00817250856688, 0.00863917178173, 1.02091523186, 0.00534843125959, 0.00523885930259, -1838.32052792, -20.7209066113, -49.1591490272, 4
1.48509324058, 0.0574214411499, 0.0386652094165, 0.0391988701142, 3.14159265359, 243.214085386, 0.368023842303, 0.013178139963, 0.0358078429935, 0.50989419217, 0.00648489057252, 0.0127181102905, -1589.99725271, -50.77451622, 51.1844958161, 4
2.87957310345, 0.22036572827, 0.0765272213462, 0.0430885355256, 3.14159265359, 575.086583493, 2.03424045627, 0.18124352792, 0.0890964130431, 0.8452687217, 0.0390987942685, 0.0462560523828, -2329.21541525, -22.4700914217, 199.587847595, 4
2.29837273176, 0.0875174330097, 0.0380779983161, 0.0175091654994, 3.14159265359, 198.168997683, 1.00953164805, 0.0330629664624, 0.0327507973883, 1.31327656601, 0.0565906900596, 0.0430912204818, -1903.84914724, 33.7623697608, -42.4335282916, 4
2.38046690154, 0.0885169722497, 0.0371847103576, 0.0166806672913, 3.14159263252, 393.890420367, 0.679219567251, 0.0268270721443, 0.0394969070942, 1.70112705219, 0.0635972112816, 0.037385338855, -498.370180256, -126.842335206, 98.5503249952, 4
1.11374583885, 0.0604967002025, 0.0543182278151, 0.0551482794459, 3.14159263869, 360.386478041, 0.281290954991, 0.00781862947284, 0.0277955239374, 0.953737415355, 0.0588687909638, 0.0617243174233, 2078.40412517, -137.33669378, -52.131337312, 4
1.30737681768, 0.022576327308, 0.0172684164219, 0.0630652365599, 3.14159263869, 117.154571108, 0.596603058752, 0.0261834959785, 0.0438876328145, 0.728662632354, 0.0206153702187, 0.0282920645349, -1428.61062759, -45.462096709, 62.6522507453, 4
2.63062710507, 0.0670682209039, 0.0254951455395, 0.0207279757283, 3.14159265359, 21.8889601922, 2.26623765922, 0.0648993884714, 0.0286375033119, 0.387491387185, 0.00366131037291, 0.00944875291167, -484.304254182, -99.4561835255, -143.613495178, 4
0.817409571421, 0.0141226582845, 0.0172773341275, 0.0310543955361, 3.14159265359, 169.747182236, 0.814139308622, 0.0104591291966, 0.012846854446, 0.0266447981709, 0.000726928322116, 0.0272821853426, 1174.61893974, 117.186177693, 70.0595106534, 4
1.29199759866, 0.0195794275948, 0.0151543838899, 0.0356568182778, 3.14159265359, 72.2239505667, 0.548444598051, 0.00568901956679, 0.0103730068397, 0.746552046537, 0.0217312620151, 0.0291088372417, -2211.22512158, -21.0558547175, 21.2724055857, 4
1.33853940011, 0.0381840002938, 0.028526616617, 0.0111182473741, 3.14159265359, 159.278781933, 0.746517128208, 0.0217302455831, 0.0291088372417, 0.618537216026, 0.0168975875509, 0.0273186270981, -934.693428828, -20.4082295081, 32.9157658248, 4
1.37222814922, 0.0361261521901, 0.026326636872, 0.0233102500086, 3.14159263252, 276.993084283, 0.537294341057, 0.0162630631875, 0.0302684430949, 0.849647381646, 0.0238113561645, 0.0280249862224, -505.031356076, 133.272005892, -48.3936776439, 4
6.16504899766, 0.263511650825, 0.0427428315534, 0.0453555772534, 3.14159265359, 267.826192972, 0.921455178294, 0.00946670094244, 0.010273642349, 5.20404607984, 0.257463874374, 0.0494737883608, -2126.90413079, -53.4937432402, 8.64074870943, 4
